SEQ,FECHA_CREACION,PREFIJO,CARRIER,AWB,ORIGEN,DESTINO,CODIGO_AGENTE,NOMBRE_AGENTE,PIEZAS,CWEIGHT,GROSSW,VOLUMEN,RATE,FLETE,SUBTOTAL,TAX,TOTAL,DIM_PIECES,DIM_WEIGHT,DIM_LENGTH,DIM_WIDTH,DIM_HEIGHT,DIM_VOLUME,CODIGO_CLIENTE,CURRENCY,PRICE_CLASS,SHC_LIST,CHARGE_CODE,FLIGHT_ORIGIN,FLIGHT_DEST,FLIGHT_CARRIER,FLIGHT_NUMBER,FLIGHT_DATE,ACC_PIECES,ACC_WEIGHT,CREATE_OPER
19679746,2026-01-21,480,A7,00222515,MTY,PVG,86100040003,EXPEDITORS INTERNATIONAL DE MEXICO,12,1778.5,1170.5,10.67,1.1,1858.53,1858.53,82.63,,1,0,122,115,115,0,86100040003,MXN,,,PP,NLU,ANC,A7,905,2026-01-22,12,1170.5,YMEDINA
19679746,2026-01-21,480,A7,00222515,MTY,PVG,86100040003,EXPEDITORS INTERNATIONAL DE MEXICO,12,1778.5,1170.5,10.67,1.1,1858.53,1858.53,82.63,,1,0,61,117,117,0,86100040003,MXN,,,PP,NLU,ANC,A7,905,2026-01-22,12,1170.5,YMEDINA
19679318,2026-01-21,HWB,A7,NLUNLU000530,NLU,CGO,86100860016,INTERTEAM SA DE CV,2,260,260,0,0,0,0,0,,,,,,,,~019679124S,USD,,,PP,NLU,CGO,A7,,,,,OSANCHEZ
19678958,2026-01-21,HWB,A7,EA2600045,MTY,CGO,99953520026,HENCO GLOBAL SA DE CV,2,380,380,0,0,0,0,0,,,,,,,,~019678958S,MXN,,HEA,PP,MTY,CGO,A7,,,,,JCAMPOS
19679124,2026-01-21,480,A7,00242513,NLU,CGO,86100860016,INTERTEAM SA DE CV,2,275.5,260,1.653,2.25,588.89,588.89,26.29,,1,0,120,80,96,0,~019679124S,USD,,,PP,NLU,ANC,A7,901,2026-01-21,2,260,AVARGAS
19679124,2026-01-21,480,A7,00242513,NLU,CGO,86100860016,INTERTEAM SA DE CV,2,275.5,260,1.653,2.25,588.89,588.89,26.29,,1,0,122,81,74,0,~019679124S,USD,,,PP,ANC,CGO,A7,901,2026-01-21,2,260,AVARGAS
19679124,2026-01-21,480,A7,00242513,NLU,CGO,86100860016,INTERTEAM SA DE CV,2,275.5,260,1.653,2.25,588.89,588.89,26.29,,1,0,120,80,96,0,~019679124S,USD,,,PP,ANC,CGO,A7,901,2026-01-21,2,260,AVARGAS
19679124,2026-01-21,480,A7,00242513,NLU,CGO,86100860016,INTERTEAM SA DE CV,2,275.5,260,1.653,2.25,588.89,588.89,26.29,,1,0,122,81,74,0,~019679124S,USD,,,PP,NLU,ANC,A7,901,2026-01-21,2,260,AVARGAS
19678733,2026-01-21,HWB,A7,EA2600011,MTY,CGO,99953520026,HENCO GLOBAL SA DE CV,2,401,401,0,0,0,0,0,,,,,,,,~019678733S,MXN,,HEA,PP,MTY,CGO,A7,,,,,OSANCHEZ
19678863,2026-01-21,480,ET,00202230,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,19,6613,6613,34.507,,0,0,0,,18,0,122,102,151,0,86102310011,USD,,HEA,,NLU,BOG,ET,3516,2026-01-18,19,6613,JVALDOS
19678863,2026-01-21,480,ET,00202230,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,19,6613,6613,34.507,,0,0,0,,1,0,122,102,55,0,86102310011,USD,,HEA,,NLU,BOG,ET,3516,2026-01-18,19,6613,JVALDOS
19678816,2026-01-21,480,ET,00202226,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,16,6482,6481.9,30.301,,0,0,0,,7,0,122,102,155,0,86102310092,USD,,HEA,,NLU,BOG,ET,3516,2026-01-18,16,6481.9,JVALDOS
19678816,2026-01-21,480,ET,00202226,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,16,6482,6481.9,30.301,,0,0,0,,7,0,122,102,152,0,86102310092,USD,,HEA,,NLU,BOG,ET,3516,2026-01-18,16,6481.9,JVALDOS
19678816,2026-01-21,480,ET,00202226,NLU,BOG,0000009ETH,ETHIOPIAN CARGO,16,6482,6481.9,30.301,,0,0,0,,2,0,122,102,143,0,86102310092,USD,,HEA,,NLU,BOG,ET,3516,2026-01-18,16,6481.9,JVALDOS
19678734,2026-01-21,480,A7,00247741,MTY,CGO,99953520026,HENCO GLOBAL SA DE CV,2,480,380,2.88,1.65,752.4,752.4,33.52,,2,0,100,120,120,0,~019678734S,MXN,,HEA,PP,NLU,ANC,A7,901,2026-01-21,2,380,YMEDINA
19678734,2026-01-21,480,A7,00247741,MTY,CGO,99953520026,HENCO GLOBAL SA DE CV,2,480,380,2.88,1.65,752.4,752.4,33.52,,2,0,100,120,120,0,~019678734S,MXN,,HEA,PP,MTY,NLU,A7,901,2026-01-21,2,380,YMEDINA
19678734,2026-01-21,480,A7,00247741,MTY,CGO,99953520026,HENCO GLOBAL SA DE CV,2,480,380,2.88,1.65,752.4,752.4,33.52,,2,0,100,120,120,0,~019678734S,MXN,,HEA,PP,ANC,CGO,A7,901,2026-01-22,2,380,YMEDINA
19678335,2026-01-21,480,A7,00247516,MTY,CGO,99953520026,HENCO GLOBAL SA DE CV,2,480,401,2.88,1.65,752.4,752.4,33.52,,2,0,100,120,120,0,~019678335S,MXN,,HEA,PP,NLU,ANC,A7,901,2026-01-21,2,401,YMEDINA
19678335,2026-01-21,480,A7,00247516,MTY,CGO,99953520026,HENCO GLOBAL SA DE CV,2,480,401,2.88,1.65,752.4,752.4,33.52,,2,0,100,120,120,0,~019678335S,MXN,,HEA,PP,ANC,CGO,A7,901,2026-01-22,2,401,YMEDINA
19678335,2026-01-21,480,A7,00247516,MTY,CGO,99953520026,HENCO GLOBAL SA DE CV,2,480,401,2.88,1.65,752.4,752.4,33.52,,2,0,100,120,120,0,~019678335S,MXN,,HEA,PP,MTY,NLU,A7,901,2026-01-21,2,401,YMEDINA
19666506,2026-01-21,480,A7,00115835,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2299,2299,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666506S,CLP,,COL PES,PP,ANC,CGO,A7,910,2026-01-22,,,System
19666506,2026-01-21,480,A7,00115835,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2299,2299,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666506S,CLP,,COL PES,PP,SCL,NLU,A7,,,,,System
19666506,2026-01-21,480,A7,00115835,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2299,2299,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666506S,CLP,,COL PES,PP,NLU,ANC,A7,910,2026-01-21,,,System
19666506,2026-01-21,480,A7,00115835,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2299,2299,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666506S,CLP,,COL PES,PP,SCL,NLU,A7,842,2026-01-21,,,System
19666506,2026-01-21,480,A7,00115835,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2299,2299,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666506S,CLP,,COL PES,PP,NLU,ANC,A7,,,,,System
19666506,2026-01-21,480,A7,00115835,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2299,2299,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666506S,CLP,,COL PES,PP,NLU,ANC,A7,901,2026-01-21,,,System
19666506,2026-01-21,480,A7,00115835,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2299,2299,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666506S,CLP,,COL PES,PP,ANC,CGO,A7,,,,,System
19666312,2026-01-21,480,A7,00115780,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2370,2370,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666312S,CLP,,COL PES,PP,NLU,ANC,A7,901,2026-01-21,,,System
19666312,2026-01-21,480,A7,00115780,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2370,2370,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666312S,CLP,,COL PES,PP,ANC,CGO,A7,910,2026-01-22,,,System
19666312,2026-01-21,480,A7,00115780,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2370,2370,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666312S,CLP,,COL PES,PP,ANC,CGO,A7,,,,,System
19666312,2026-01-21,480,A7,00115780,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2370,2370,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666312S,CLP,,COL PES,PP,SCL,NLU,A7,842,2026-01-21,,,System
19666312,2026-01-21,480,A7,00115780,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2370,2370,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666312S,CLP,,COL PES,PP,NLU,ANC,A7,,,,,System
19666312,2026-01-21,480,A7,00115780,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2370,2370,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666312S,CLP,,COL PES,PP,NLU,ANC,A7,910,2026-01-21,,,System
19666312,2026-01-21,480,A7,00115780,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2370,2370,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666312S,CLP,,COL PES,PP,SCL,NLU,A7,,,,,System
19666193,2026-01-21,480,A7,00115765,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2070,2070,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666193S,CLP,,COL PES,PP,SCL,NLU,A7,842,2026-01-21,,,System
19666193,2026-01-21,480,A7,00115765,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2070,2070,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666193S,CLP,,COL PES,PP,NLU,ANC,A7,901,2026-01-21,,,System
19666193,2026-01-21,480,A7,00115765,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2070,2070,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666193S,CLP,,COL PES,PP,NLU,ANC,A7,910,2026-01-21,,,System
19666193,2026-01-21,480,A7,00115765,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2070,2070,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666193S,CLP,,COL PES,PP,ANC,CGO,A7,,,,,System
19666193,2026-01-21,480,A7,00115765,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2070,2070,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666193S,CLP,,COL PES,PP,SCL,NLU,A7,,,,,System
19666193,2026-01-21,480,A7,00115765,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2070,2070,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666193S,CLP,,COL PES,PP,ANC,CGO,A7,910,2026-01-22,,,System
19666193,2026-01-21,480,A7,00115765,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2070,2070,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666193S,CLP,,COL PES,PP,NLU,ANC,A7,,,,,System
19666137,2026-01-21,480,A7,00115776,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2374,2374,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666137S,CLP,,COL PES,PP,NLU,ANC,A7,901,2026-01-21,,,System
19666137,2026-01-21,480,A7,00115776,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2374,2374,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666137S,CLP,,COL PES,PP,ANC,CGO,A7,,,,,System
19666137,2026-01-21,480,A7,00115776,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2374,2374,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666137S,CLP,,COL PES,PP,SCL,NLU,A7,842,2026-01-21,,,System
19666137,2026-01-21,480,A7,00115776,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2374,2374,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666137S,CLP,,COL PES,PP,NLU,ANC,A7,910,2026-01-21,,,System
19666137,2026-01-21,480,A7,00115776,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2374,2374,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666137S,CLP,,COL PES,PP,SCL,NLU,A7,,,,,System
19666137,2026-01-21,480,A7,00115776,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2374,2374,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666137S,CLP,,COL PES,PP,NLU,ANC,A7,,,,,System
19666137,2026-01-21,480,A7,00115776,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2374,2374,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019666137S,CLP,,COL PES,PP,ANC,CGO,A7,910,2026-01-22,,,System
19666111,2026-01-21,480,A7,00115791,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2402,2402,7.826,2.25,0,0,0,,100,0,86,35,26,0,~019666111S,CLP,,COL PES,PP,SCL,NLU,A7,842,2026-01-21,,,System
19666111,2026-01-21,480,A7,00115791,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2402,2402,7.826,2.25,0,0,0,,100,0,86,35,26,0,~019666111S,CLP,,COL PES,PP,NLU,ANC,A7,901,2026-01-21,,,System
19666111,2026-01-21,480,A7,00115791,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2402,2402,7.826,2.25,0,0,0,,100,0,86,35,26,0,~019666111S,CLP,,COL PES,PP,NLU,ANC,A7,910,2026-01-21,,,System
19666111,2026-01-21,480,A7,00115791,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2402,2402,7.826,2.25,0,0,0,,100,0,86,35,26,0,~019666111S,CLP,,COL PES,PP,ANC,CGO,A7,,,,,System
19666111,2026-01-21,480,A7,00115791,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2402,2402,7.826,2.25,0,0,0,,100,0,86,35,26,0,~019666111S,CLP,,COL PES,PP,NLU,ANC,A7,,,,,System
19666111,2026-01-21,480,A7,00115791,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2402,2402,7.826,2.25,0,0,0,,100,0,86,35,26,0,~019666111S,CLP,,COL PES,PP,ANC,CGO,A7,910,2026-01-22,,,System
19666111,2026-01-21,480,A7,00115791,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2402,2402,7.826,2.25,0,0,0,,100,0,86,35,26,0,~019666111S,CLP,,COL PES,PP,SCL,NLU,A7,,,,,System
19666017,2026-01-21,480,A7,00115802,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4624,4624,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019666017S,CLP,,COL PES,PP,SCL,NLU,A7,,,,,System
19666017,2026-01-21,480,A7,00115802,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4624,4624,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019666017S,CLP,,COL PES,PP,NLU,ANC,A7,,,,,System
19666017,2026-01-21,480,A7,00115802,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4624,4624,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019666017S,CLP,,COL PES,PP,NLU,ANC,A7,910,2026-01-21,,,System
19666017,2026-01-21,480,A7,00115802,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4624,4624,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019666017S,CLP,,COL PES,PP,NLU,ANC,A7,901,2026-01-21,,,System
19666017,2026-01-21,480,A7,00115802,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4624,4624,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019666017S,CLP,,COL PES,PP,SCL,NLU,A7,842,2026-01-21,,,System
19666017,2026-01-21,480,A7,00115802,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4624,4624,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019666017S,CLP,,COL PES,PP,ANC,CGO,A7,,,,,System
19666017,2026-01-21,480,A7,00115802,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4624,4624,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019666017S,CLP,,COL PES,PP,ANC,CGO,A7,910,2026-01-22,,,System
19665939,2026-01-21,480,A7,00115824,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4558,4558,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665939S,CLP,,COL PES,PP,SCL,NLU,A7,842,2026-01-21,,,System
19665939,2026-01-21,480,A7,00115824,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4558,4558,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665939S,CLP,,COL PES,PP,NLU,ANC,A7,,,,,System
19665939,2026-01-21,480,A7,00115824,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4558,4558,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665939S,CLP,,COL PES,PP,NLU,ANC,A7,910,2026-01-21,,,System
19665939,2026-01-21,480,A7,00115824,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4558,4558,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665939S,CLP,,COL PES,PP,SCL,NLU,A7,,,,,System
19665939,2026-01-21,480,A7,00115824,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4558,4558,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665939S,CLP,,COL PES,PP,ANC,CGO,A7,910,2026-01-22,,,System
19665939,2026-01-21,480,A7,00115824,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4558,4558,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665939S,CLP,,COL PES,PP,NLU,ANC,A7,901,2026-01-21,,,System
19665939,2026-01-21,480,A7,00115824,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4558,4558,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665939S,CLP,,COL PES,PP,ANC,CGO,A7,,,,,System
19665839,2026-01-21,480,A7,00115813,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4632,4632,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665839S,CLP,,COL PES,PP,ANC,CGO,A7,,,,,System
19665839,2026-01-21,480,A7,00115813,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4632,4632,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665839S,CLP,,COL PES,PP,NLU,ANC,A7,901,2026-01-21,,,System
19665839,2026-01-21,480,A7,00115813,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4632,4632,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665839S,CLP,,COL PES,PP,NLU,ANC,A7,910,2026-01-21,,,System
19665839,2026-01-21,480,A7,00115813,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4632,4632,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665839S,CLP,,COL PES,PP,ANC,CGO,A7,910,2026-01-22,,,System
19665839,2026-01-21,480,A7,00115813,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4632,4632,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665839S,CLP,,COL PES,PP,NLU,ANC,A7,,,,,System
19665839,2026-01-21,480,A7,00115813,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4632,4632,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665839S,CLP,,COL PES,PP,SCL,NLU,A7,,,,,System
19665839,2026-01-21,480,A7,00115813,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4632,4632,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665839S,CLP,,COL PES,PP,SCL,NLU,A7,842,2026-01-21,,,System
19665747,2026-01-21,480,A7,00115846,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2310,2310,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019665747S,CLP,,COL PES,PP,SCL,NLU,A7,842,2026-01-21,,,System
19665747,2026-01-21,480,A7,00115846,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2310,2310,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019665747S,CLP,,COL PES,PP,ANC,CGO,A7,910,2026-01-21,,,System
19665747,2026-01-21,480,A7,00115846,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2310,2310,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019665747S,CLP,,COL PES,PP,ANC,CGO,A7,,,,,System
19665747,2026-01-21,480,A7,00115846,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2310,2310,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019665747S,CLP,,COL PES,PP,NLU,ANC,A7,901,2026-01-21,,,System
19665747,2026-01-21,480,A7,00115846,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2310,2310,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019665747S,CLP,,COL PES,PP,SCL,NLU,A7,,,,,System
19665747,2026-01-21,480,A7,00115846,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2310,2310,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019665747S,CLP,,COL PES,PP,NLU,ANC,A7,910,2026-01-21,,,System
19665747,2026-01-21,480,A7,00115846,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,100,2310,2310,8.428,2.25,0,0,0,,100,0,86,35,28,0,~019665747S,CLP,,COL PES,PP,NLU,ANC,A7,,,,,System
19665689,2026-01-21,480,A7,00115975,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4138,4138,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665689S,CLP,,COL PES,PP,NLU,ANC,A7,910,2026-01-21,,,System
19665689,2026-01-21,480,A7,00115975,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4138,4138,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665689S,CLP,,COL PES,PP,SCL,NLU,A7,842,2026-01-21,,,System
19665689,2026-01-21,480,A7,00115975,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4138,4138,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665689S,CLP,,COL PES,PP,NLU,ANC,A7,901,2026-01-21,,,System
19665689,2026-01-21,480,A7,00115975,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4138,4138,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665689S,CLP,,COL PES,PP,ANC,CGO,A7,,,,,System
19665689,2026-01-21,480,A7,00115975,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4138,4138,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665689S,CLP,,COL PES,PP,ANC,CGO,A7,910,2026-01-22,,,System
19665689,2026-01-21,480,A7,00115975,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4138,4138,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665689S,CLP,,COL PES,PP,NLU,ANC,A7,,,,,System
19665689,2026-01-21,480,A7,00115975,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4138,4138,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019665689S,CLP,,COL PES,PP,SCL,NLU,A7,,,,,System
19665567,2026-01-21,480,A7,00139064,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,5,1600,656,9.6,0,0,0,0,,5,0,120,100,160,0,~019665567S,USD,,,PP,VCP,NLU,A7,822,2026-01-21,5,656,KVIALLI
19661573,2026-01-20,480,A7,00282623,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,3,1380,1380,3.6,0,0,0,0,,3,0,120,100,100,0,~019661573S,USD,,HEA,PP,VCP,NLU,A7,822,2026-01-31,3,1380,KVIALLI
19642720,2026-01-19,480,A7,00139171,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,2,1244,1244,2.859,0,0,0,0,,2,0,114,114,110,0,~019642720S,USD,,HEA,PP,VCP,NLU,A7,822,2026-01-28,2,1244,KVIALLI
19642720,2026-01-19,480,A7,00139171,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,2,1244,1244,2.859,0,0,0,0,,2,0,114,114,110,0,~019642720S,USD,,HEA,PP,VCP,NLU,A7,822,2026-01-25,2,1244,KVIALLI
19642672,2026-01-19,HWB,A7,000050126TEA,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,10,10501.5,1051.5,0,0,0,0,0,,,,,,,,~019642672S,USD,,,PP,VCP,NLU,A7,,,,,VMAXIMO
19642610,2026-01-19,HWB,A7,000040126TEA,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,10,10471.5,10471.5,0,0,0,0,0,,,,,,,,~019642610S,USD,,HEA,PP,VCP,NLU,A7,,,,,VMAXIMO
19642401,2026-01-19,HWB,A7,1072043063,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,13,2520.5,1962.1,0,0,0,0,0,,,,,,,,~019642401S,USD,,HEA,PP,VCP,NLU,A7,,,,,VMAXIMO
19642356,2026-01-19,HWB,A7,1072038719,VCP,NLU,0000002ATC,ATC AVIATION SERVICES,3,393,347,0,0,0,0,0,,,,,,,,~019642356S,USD,,,PP,VCP,NLU,A7,,,,,VMAXIMO
19641362,2026-01-19,480,A7,00115732,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4145,4145,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019641362S,USD,,PES COL,PP,NLU,CGO,A7,,,200,5000,LVIDAL
19641362,2026-01-19,480,A7,00115732,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4145,4145,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019641362S,USD,,PES COL,PP,NLU,ANC,A7,901,2026-01-21,200,5000,LVIDAL
19641362,2026-01-19,480,A7,00115732,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4145,4145,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019641362S,USD,,PES COL,PP,NLU,ANC,A7,910,2026-01-21,200,5000,LVIDAL
19641362,2026-01-19,480,A7,00115732,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4145,4145,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019641362S,USD,,PES COL,PP,ANC,CGO,A7,901,2026-01-21,200,4145,LVIDAL
19641362,2026-01-19,480,A7,00115732,SCL,CGO,75100510015,ANDES INTERGACIÓN LOGÍSTICA,200,4145,4145,16.856,2.25,0,0,0,,200,0,86,35,28,0,~019641362S,USD,,PES COL,PP,SCL,NLU,A7,842,2026-01-21,200,5000,LVIDAL
